,Date,Open,Close,Volume,10day_MA,10day_MA_Volume,USD/JPY_Spread,Ten_Year,VIX,USDJPY,Nikkei,Nikkei_next_day
4540,2017-04-21,2349.25,2342.25,1777.0,2340.95,2057.0,1.14429,2.24,14.63,109.08,18620.75,18875.88
4541,2017-04-24,2355.0,2367.5,3095.0,2342.7,2164.3,1.1533600000000002,2.28,10.84,109.74,18875.88,19079.33
4542,2017-04-25,2367.25,2381.25,6660.0,2345.725,2673.3,1.16189,2.35,10.76,110.88,19079.33,19289.43
4543,2017-04-26,2380.5,2379.5,2808.0,2348.8,2701.5,1.1679199999999998,2.32,10.85,111.52,19289.43,19251.87
4544,2017-04-27,2380.0,2385.0,4122.0,2353.65,2971.4,1.15963,2.3,10.36,111.13,19251.87,19196.74
4545,2017-04-28,2383.0,2378.0,3909.0,2358.975,3108.0,1.1699,2.29,10.82,111.44,19196.74,19445.7
4546,2017-05-02,2383.75,2382.25,2565.0,2367.925,3158.1,1.17415,2.29,10.59,112.06,19445.7,19895.7
4547,2017-05-08,2399.25,2392.25,2650.0,2384.375,3773.4,1.18556,2.39,9.77,112.84,19895.7,19843.0
4548,2017-05-09,2392.75,2390.5,5010.0,2385.3,3608.4,1.17586,2.42,9.96,114.19,19843.0,19900.09
4549,2017-05-10,2389.75,2392.25,7923.0,2386.575,4119.9,1.1794399999999998,2.41,10.21,114.02,19900.09,19961.55
4550,2017-05-11,2392.0,2387.75,3429.0,2386.85,4050.6,1.18271,2.39,10.6,113.77,19961.55,19883.9
4551,2017-05-12,2388.0,2386.0,3994.0,2387.65,4059.1,1.18549,2.33,10.4,113.3,19883.9,19869.85
4552,2017-05-15,2386.0,2397.5,3346.0,2388.925,4196.1,1.18951,2.34,10.42,113.54,19869.85,19919.82
4553,2017-05-16,2396.5,2394.75,4210.0,2390.175,4360.6,1.18981,2.33,10.65,113.24,19919.82,19814.88
4554,2017-05-17,2393.0,2353.5,10663.0,2387.5,4882.1,1.1896,2.22,15.59,111.46,19814.88,19553.86
4555,2017-05-18,2351.0,2360.5,7358.0,2385.175,5287.7,1.1845100000000002,2.23,14.66,110.82,19553.86,19590.76
4556,2017-05-19,2362.0,2379.5,8042.0,2383.45,5662.5,1.19923,2.23,12.04,111.47,19590.76,19678.28
4557,2017-05-22,2378.5,2390.75,3069.0,2383.3,5704.4,1.20479,2.25,10.93,111.15,19678.28,19613.28
4558,2017-05-23,2390.5,2394.5,7837.0,2383.7,5987.1,1.2014600000000002,2.29,10.72,111.64,19613.28,19742.98
4559,2017-05-24,2393.5,2400.75,7191.0,2384.55,5913.9,1.21147,2.26,10.02,112.02,19742.98,19813.13
4560,2017-05-25,2400.5,2411.0,9002.0,2386.875,6471.2,1.21425,2.25,9.99,111.7,19813.13,19686.84
4561,2017-05-26,2410.5,2411.75,9736.0,2389.45,7045.4,1.2170699999999999,2.25,9.81,111.3,19686.84,19677.85
4562,2017-05-30,2411.25,2408.5,12026.0,2390.55,7913.4,1.21742,2.21,10.38,110.68,19677.85,19650.57
4563,2017-05-31,2408.0,2412.0,15195.0,2392.275,9011.9,1.22579,2.21,10.41,110.71,19650.57,19860.03
4564,2017-06-01,2411.0,2427.25,30625.0,2399.65,11008.1,1.22985,2.21,9.89,111.24,19860.03,20177.28
4565,2017-06-02,2427.0,2435.25,44815.0,2407.125,14753.8,1.2349999999999999,2.15,9.75,110.49,20177.28,20170.82
4566,2017-06-05,2433.5,2432.5,42066.0,2412.425,18156.2,1.23063,2.18,10.07,110.49,20170.82,19979.9
4567,2017-06-06,2432.0,2427.25,99766.0,2416.075,27825.9,1.22893,2.14,10.45,109.34,19979.9,19984.62
4568,2017-06-07,2427.5,2429.0,210510.0,2419.525,48093.2,1.2316399999999998,2.18,10.39,109.54,19984.62,19909.26
4569,2017-06-08,2430.25,2431.75,636152.0,2422.625,110989.3,1.2390400000000001,2.19,10.16,110.1,19909.26,20013.26
4570,2017-06-09,2425.25,2428.0,2094771.0,2424.325,319566.2,1.24737,2.21,10.7,110.61,20013.26,19908.58
4571,2017-06-12,2428.0,2427.0,2172442.0,2425.85,535836.8,1.2526000000000002,2.21,11.46,109.72,19908.58,19898.75
4572,2017-06-13,2426.5,2438.25,1908513.0,2428.825,725485.5,1.25649,2.21,10.42,110.12,19898.75,19883.52
4573,2017-06-14,2438.25,2434.5,1811129.0,2431.075,905078.9,1.26126,2.15,10.64,109.16,19883.52,19831.82
4574,2017-06-15,2433.75,2431.75,1870568.0,2431.525,1089073.2,1.27837,2.16,10.9,110.66,19831.82,19943.26
4575,2017-06-16,2431.25,2434.5,1322355.0,2431.45,1216827.2,1.2844900000000001,2.16,10.38,110.84,19943.26,20067.75
4576,2017-06-19,2432.0,2445.25,1391.0,2432.725,1212759.7,1.2882900000000002,2.19,10.37,111.34,20067.75,20230.41
4577,2017-06-20,2445.25,2434.25,2318.0,2433.425,1203014.9,1.28951,2.16,10.86,111.46,20230.41,20138.79
4578,2017-06-21,2434.25,2430.0,1466.0,2433.525,1182110.5,1.28701,2.16,10.75,111.58,20138.79,20110.51
4579,2017-06-22,2430.0,2429.75,1261.0,2433.325,1118621.4,1.2945600000000002,2.15,10.48,111.36,20110.51,20132.67
4580,2017-06-23,2431.0,2430.0,1567.0,2433.525,909301.0,1.29799,2.15,10.02,111.26,20132.67,20153.35
4581,2017-06-26,2434.5,2434.0,1479.0,2434.225,692204.7,1.29812,2.14,9.9,111.48,20153.35,20225.09
4582,2017-06-27,2432.75,2416.0,1264.0,2432.0,501479.8,1.2983500000000001,2.21,11.06,112.42,20225.09,20130.41
4583,2017-06-28,2415.75,2436.0,2723.0,2432.15,320639.2,1.2891,2.22,10.03,112.18,20130.41,20220.3
4584,2017-06-29,2440.75,2419.5,6762.0,2430.925,134258.6,1.29775,2.27,11.44,112.32,20220.3,20033.43
4585,2017-06-30,2419.25,2419.75,2306.0,2429.45,2253.7,1.2993100000000002,2.31,11.18,112.4,20033.43,20055.8
4586,2017-07-03,2421.5,2422.0,949.0,2427.125,2209.5,1.3001500000000001,2.35,11.22,113.32,20055.8,20081.63
4587,2017-07-05,2422.75,2426.25,2246.0,2426.325,2202.3,1.3031400000000002,2.33,11.07,113.2,20081.63,19994.06
4588,2017-07-06,2426.0,2406.5,3819.0,2423.975,2437.6,1.3074000000000001,2.37,12.54,113.28,19994.06,19929.09
4589,2017-07-07,2407.75,2421.0,2948.0,2423.1,2606.3,1.30708,2.39,11.19,114.1,19929.09,20080.98
4590,2017-07-10,2421.75,2422.0,1419.0,2422.3,2591.5,1.3102500000000001,2.38,11.11,114.08,20080.98,20195.48
4591,2017-07-11,2421.0,2423.0,2401.0,2421.2,2683.7,1.3164300000000002,2.37,10.89,114.2,20195.48,20098.38
4592,2017-07-12,2423.75,2438.75,2004.0,2423.475,2757.7,1.31075,2.33,10.3,113.19,20098.38,20099.81
4593,2017-07-13,2438.25,2444.0,1452.0,2424.275,2630.6,1.3080399999999999,2.35,9.9,113.39,20099.81,20118.86
4594,2017-07-14,2443.5,2455.0,2041.0,2427.825,2158.5,1.31232,2.33,9.51,112.66,20118.86,19999.91
4595,2017-07-18,2456.75,2458.0,1577.0,2435.175,2161.8,1.3218,2.27,9.89,111.89,19999.91,20020.86
4596,2017-07-19,2457.0,2469.25,1579.0,2439.475,2095.1,1.3169300000000002,2.27,9.79,111.77,20020.86,20144.59
4597,2017-07-20,2468.25,2470.75,2394.0,2445.9,1952.6,1.31879,2.27,9.58,111.68,20144.59,20099.75
4598,2017-07-21,2469.5,2467.75,1259.0,2450.575,1783.7,1.32187,2.24,9.36,111.18,20099.75,19975.67
4599,2017-07-24,2467.25,2465.25,1460.0,2454.9,1787.8,1.31989,2.26,9.43,111.1,19975.67,19955.2
4600,2017-07-25,2465.25,2473.5,4731.0,2459.95,2020.8,1.32474,2.33,9.43,111.57,19955.2,20050.16
4601,2017-07-26,2472.25,2472.25,4239.0,2463.3,2244.3,1.32746,2.29,9.6,112.1,20050.16,20079.64
4602,2017-07-27,2472.5,2470.0,3031.0,2465.9,2402.2,1.32475,2.32,10.11,111.62,20079.64,19959.84
4603,2017-07-28,2468.5,2468.5,3068.0,2467.25,2504.9,1.32406,2.3,10.29,110.87,19959.84,19925.18
4604,2017-07-31,2467.0,2466.25,1945.0,2468.15,2528.3,1.32635,2.3,10.26,110.38,19925.18,19985.79
4605,2017-08-01,2466.0,2472.25,2111.0,2469.575,2581.7,1.32477,2.26,10.09,110.33,19985.79,20080.04
4606,2017-08-02,2473.0,2471.5,4241.0,2469.8,2847.9,1.3298499999999998,2.27,10.28,110.43,20080.04,20029.26
4607,2017-08-03,2470.75,2469.0,5875.0,2469.625,3196.0,1.3258800000000002,2.24,10.44,110.12,20029.26,19952.33
4608,2017-08-04,2469.0,2470.0,3795.0,2469.85,3449.6,1.32944,2.27,10.03,110.76,19952.33,20055.89
4609,2017-08-07,2470.0,2475.75,3155.0,2470.9,3619.1,1.3296000000000001,2.26,9.93,110.76,20055.89,19996.01
4610,2017-08-08,2475.25,2469.5,8770.0,2470.5,4023.0,1.3246499999999999,2.29,10.96,110.74,19996.01,19738.71
4611,2017-08-09,2468.75,2472.25,8847.0,2470.5,4483.8,1.3265300000000002,2.24,11.11,110.04,19738.71,19729.74
4612,2017-08-10,2471.0,2432.25,14455.0,2466.725,5626.2,1.33397,2.2,16.04,109.37,19729.74,19537.1
4613,2017-08-14,2439.75,2463.0,8344.0,2463.4,6851.3,1.3506,2.22,12.33,109.48,19537.1,19753.31
4614,2017-08-15,2462.0,2462.75,6270.0,2462.45,7267.2,1.3477400000000002,2.27,12.04,110.42,19753.31,19729.28
4615,2017-08-16,2463.5,2464.75,5521.0,2461.775,7395.2,1.35538,2.23,11.74,110.8,19729.28,19702.63
4616,2017-08-17,2464.0,2425.5,17861.0,2457.425,8593.8,1.35082,2.19,15.55,109.88,19702.63,19470.41
4617,2017-08-18,2423.0,2423.25,10613.0,2452.75,9275.6,1.3505800000000001,2.19,14.26,109.32,19470.41,19393.13
4618,2017-08-21,2426.0,2426.5,6392.0,2447.825,9599.3,1.3460100000000002,2.18,13.19,108.89,19393.13,19383.84
4619,2017-08-22,2425.5,2451.75,14769.0,2446.05,10199.2,1.3466500000000001,2.22,11.35,109.4,19383.84,19434.64
4620,2017-08-23,2451.0,2437.5,8364.0,2442.575,10150.9,1.34986,2.17,12.25,109.14,19434.64,19353.77
4621,2017-08-24,2437.75,2440.25,12407.0,2443.375,9946.1,1.34572,2.19,12.23,109.34,19353.77,19452.61
4622,2017-08-25,2441.75,2440.5,19054.0,2443.575,10959.5,1.3454199999999998,2.17,11.28,109.24,19452.61,19362.55
4623,2017-08-29,2433.25,2445.0,23055.0,2439.7,13471.4,1.34501,2.13,11.7,109.02,19362.55,19506.54
4624,2017-08-30,2445.0,2453.75,18925.0,2438.6,14811.8,1.3441100000000001,2.15,11.22,110.2,19506.54,19646.24
4625,2017-08-31,2453.25,2468.25,42085.0,2442.875,17234.2,1.34592,2.12,10.59,110.06,19646.24,19691.47
4626,2017-09-01,2468.25,2472.0,25393.0,2447.75,18712.2,1.34532,2.16,10.13,110.09,19691.47,19385.81
4627,2017-09-05,2460.25,2458.0,80772.0,2450.9,26150.2,1.34815,2.07,12.23,108.94,19385.81,19357.97
4628,2017-09-06,2458.25,2462.0,222038.0,2451.925,46877.1,1.34972,2.1,11.63,108.75,19357.97,19396.52
4629,2017-09-07,2462.25,2464.75,690450.0,2454.65,115085.7,1.3485800000000001,2.05,11.55,108.26,19396.52,19274.82
4630,2017-09-08,2464.75,2461.0,1456824.0,2456.725,259527.4,1.3424,2.06,12.12,107.72,19274.82,19545.77
4631,2017-09-11,2467.75,2486.5,1883953.0,2461.325,446017.3,1.34374,2.14,10.73,109.03,19545.77,19776.62
4632,2017-09-12,2486.5,2494.75,1731940.0,2466.6,617543.5,1.3512400000000002,2.17,10.58,110.01,19776.62,19865.82
4633,2017-09-13,2495.25,2495.0,1411197.0,2471.6,756357.7,1.35236,2.2,10.5,110.58,19865.82,19807.44
4634,2017-09-14,2494.5,2494.0,1350493.0,2475.625,889514.5,1.35061,2.2,10.44,110.66,19807.44,19909.5
4635,2017-09-15,2493.75,2499.75,1329499.0,2478.775,1018255.9,1.35525,2.2,10.17,110.84,19909.5,20299.38
4636,2017-09-19,2502.5,2502.75,1212.0,2486.275,1007843.5,1.3556100000000002,2.24,10.18,111.49,20299.38,20310.46
4637,2017-09-20,2502.0,2504.0,1153.0,2490.475,985755.0,1.35227,2.28,9.78,111.5,20310.46,20347.48
4638,2017-09-21,2503.5,2500.0,616.0,2494.0,916771.6,1.35583,2.27,9.67,112.3,20347.48,20296.45
4639,2017-09-22,2499.75,2499.0,1322.0,2497.8,771221.4,1.35694,2.26,9.59,112.01,20296.45,20397.58
4640,2017-09-25,2497.75,2497.25,1121.0,2498.875,582938.2,1.36351,2.22,10.21,111.64,20397.58,20330.19
4641,2017-09-26,2497.25,2494.75,1681.0,2498.875,409912.3,1.36347,2.24,10.17,112.16,20330.19,20267.05
4642,2017-09-27,2494.5,2503.0,1869.0,2499.675,268979.5,1.3718499999999998,2.31,9.87,112.76,20267.05,20363.11
4643,2017-09-28,2502.25,2507.25,3527.0,2501.0,134282.9,1.38407,2.31,9.55,112.66,20363.11,20356.28
4644,2017-09-29,2506.0,2517.0,1859.0,2502.725,1518.9,1.3851,2.33,9.51,112.64,20356.28,20400.78
4645,2017-10-02,2517.5,2527.25,2398.0,2505.225,1675.8,1.38642,2.34,9.45,112.6,20400.78,20614.07
4646,2017-10-03,2526.75,2532.75,3161.0,2508.225,1870.7,1.39336,2.33,9.51,112.8,20614.07,20626.66
4647,2017-10-04,2532.0,2535.75,979.0,2511.4,1853.3,1.39774,2.33,9.63,112.84,20626.66,20628.56
4648,2017-10-05,2535.25,2549.5,3815.0,2516.35,2173.2,1.40111,2.35,9.19,112.74,20628.56,20690.71
4649,2017-10-06,2549.25,2545.25,4401.0,2520.975,2481.1,1.39957,2.37,9.65,112.68,20690.71,20823.51
4650,2017-10-10,2543.5,2549.5,1958.0,2531.1,2604.5,1.40046,2.35,10.08,112.15,20823.51,20881.27
4651,2017-10-11,2549.0,2552.75,3358.0,2536.075,2753.4,1.40097,2.35,9.85,112.35,20881.27,20954.72
4652,2017-10-12,2552.5,2549.0,1514.0,2540.25,2552.1,1.39974,2.33,9.91,112.38,20954.72,21155.18
4653,2017-10-13,2549.0,2553.0,2991.0,2543.85,2665.3,1.39083,2.28,9.61,111.94,21155.18,21255.56
4654,2017-10-16,2553.25,2556.0,2627.0,2546.725,2688.2,1.38803,2.3,9.91,111.72,21255.56,21336.12
4655,2017-10-17,2555.5,2557.25,4933.0,2549.175,2865.4,1.3916199999999999,2.3,10.31,112.32,21336.12,21363.05
4656,2017-10-18,2557.5,2560.75,2224.0,2551.675,2989.9,1.39968,2.34,10.07,112.94,21363.05,21448.52
4657,2017-10-19,2560.5,2561.5,6529.0,2552.875,3261.3,1.3995,2.33,10.05,112.54,21448.52,21457.64
4658,2017-10-20,2561.0,2574.0,4916.0,2555.75,3312.8,1.40033,2.39,9.97,113.5,21457.64,21696.65
4659,2017-10-23,2573.5,2563.0,9533.0,2557.675,4058.3,1.40442,2.38,11.07,113.66,21696.65,21805.17
4660,2017-10-24,2564.5,2565.0,7507.0,2559.225,4613.2,1.4055,2.42,11.16,113.92,21805.17,21707.62
4661,2017-10-25,2564.75,2559.75,7380.0,2559.925,5015.4,1.41075,2.44,11.23,113.7,21707.62,21739.78
4662,2017-10-26,2559.25,2562.5,8567.0,2561.275,5720.7,1.41389,2.46,11.3,113.72,21739.78,22008.45
4663,2017-10-27,2562.0,2577.25,6305.0,2563.7,6052.1,1.41273,2.42,9.8,113.82,22008.45,22011.67
4664,2017-10-30,2576.25,2568.5,5350.0,2564.95,6324.4,1.42085,2.37,10.5,113.26,22011.67,22011.61
4665,2017-10-31,2567.5,2572.75,3315.0,2566.5,6162.6,1.4252900000000002,2.38,10.18,113.63,22011.61,22420.08
4666,2017-11-01,2573.25,2573.0,4282.0,2567.725,6368.4,1.42926,2.37,10.2,114.04,22420.08,22539.12
4667,2017-11-02,2572.5,2578.0,6464.0,2569.375,6361.9,1.4383199999999998,2.35,9.93,113.84,22539.12,22548.35
4668,2017-11-06,2580.5,2588.75,3336.0,2572.725,5562.3,1.44453,2.32,9.4,113.9,22548.35,22937.6
4669,2017-11-07,2588.5,2586.25,8681.0,2574.85,5679.7,1.45008,2.32,9.89,113.9,22937.6,22913.82
4670,2017-11-08,2584.75,2591.25,4335.0,2578.0,5375.2,1.45731,2.32,9.78,113.62,22913.82,22868.71
4671,2017-11-09,2591.5,2583.75,6583.0,2580.125,5176.8,1.4581,2.33,10.5,113.4,22868.71,22380.99
4672,2017-11-13,2581.25,2581.25,5070.0,2581.6,4743.9,1.4546500000000002,2.4,11.5,113.62,22380.99,22380.01
4673,2017-11-14,2581.0,2578.25,7907.0,2582.15,5203.1,1.45706,2.38,11.59,113.5,22380.01,22028.32
4674,2017-11-15,2576.75,2565.0,5868.0,2581.35,5361.7,1.45997,2.33,13.13,113.15,22028.32,22351.12
4675,2017-11-16,2565.25,2586.0,20027.0,2582.15,6718.0,1.46624,2.37,11.76,112.89,22351.12,22396.8
4676,2017-11-17,2585.0,2576.75,4591.0,2581.65,6865.4,1.4691,2.35,11.43,111.98,22396.8,22261.76
4677,2017-11-20,2577.0,2583.5,8095.0,2581.125,7341.3,1.47651,2.37,10.65,112.49,22261.76,22416.48
4678,2017-11-21,2582.5,2597.0,19919.0,2582.2,8465.1,1.48943,2.36,9.73,112.46,22416.48,22523.15
4679,2017-11-22,2596.75,2594.75,11087.0,2582.55,9140.3,1.4895399999999999,2.32,9.88,111.62,22523.15,22550.85
4680,2017-11-24,2595.25,2602.25,3916.0,2584.4,8873.6,1.4918,2.34,9.67,111.54,22550.85,22495.99
4681,2017-11-27,2602.0,2604.25,26588.0,2586.9,11306.8,1.50575,2.32,9.87,111.0,22495.99,22486.24
4682,2017-11-28,2603.25,2627.5,32446.0,2591.525,14044.4,1.49982,2.34,10.03,111.13,22486.24,22597.2
4683,2017-11-29,2626.75,2627.5,40480.0,2596.45,17301.7,1.49063,2.37,10.7,111.75,22597.2,22724.96
4684,2017-11-30,2626.25,2644.5,78035.0,2604.4,24518.4,1.50338,2.42,11.28,112.3,22724.96,22819.03
4685,2017-12-01,2643.5,2644.75,88107.0,2610.275,31326.4,1.5231299999999999,2.37,11.43,111.88,22819.03,22707.16
4686,2017-12-04,2655.5,2638.75,89662.0,2616.475,39833.5,1.5353199999999998,2.37,11.68,112.8,22707.16,22622.38
4687,2017-12-05,2638.5,2630.0,161592.0,2621.125,55183.2,1.52799,2.36,11.33,112.76,22622.38,22177.04
4688,2017-12-06,2628.75,2634.25,272241.0,2624.85,80415.4,1.5376299999999998,2.33,11.02,112.32,22177.04,22498.03
4689,2017-12-07,2633.25,2642.0,643085.0,2629.575,143615.2,1.55356,2.37,10.16,112.7,22498.03,22811.08
4690,2017-12-08,2642.25,2654.75,1322090.0,2634.825,275432.6,1.5736099999999997,2.38,9.58,113.55,22811.08,22938.73
4691,2017-12-11,2655.0,2666.25,1625569.0,2641.025,435330.7,1.5833000000000002,2.39,9.34,113.34,22938.73,22866.17
4692,2017-12-12,2666.0,2668.5,1637864.0,2645.125,595872.5,1.59119,2.4,9.92,113.62,22866.17,22758.07
4693,2017-12-13,2667.75,2669.0,1517947.0,2649.275,743619.2,1.61116,2.36,10.18,113.19,22758.07,22694.45
4694,2017-12-14,2668.5,2652.75,1447124.0,2650.1,880528.1,1.6180900000000003,2.35,10.49,112.56,22694.45,22553.22
4695,2017-12-15,2652.75,2683.0,1367826.0,2653.925,1008500.0,1.63698,2.35,9.42,112.68,22553.22,22901.77
4696,2017-12-18,2684.25,2697.0,3605.0,2659.75,999894.3,1.64598,2.39,9.53,112.4,22901.77,22868.0
4697,2017-12-19,2696.25,2686.5,2564.0,2665.4,983991.5,1.6591999999999998,2.46,10.03,112.98,22868.0,22891.72
4698,2017-12-20,2686.75,2683.5,2915.0,2670.325,957058.9,1.6789299999999998,2.49,9.72,113.29,22891.72,22866.1
4699,2017-12-21,2683.0,2688.5,3845.0,2674.975,893134.9,1.68564,2.48,9.62,113.42,22866.1,22902.76
4700,2017-12-22,2688.75,2688.75,3439.0,2678.375,761269.8,1.70844,2.48,9.9,113.3,22902.76,22911.21
4701,2017-12-27,2689.75,2686.75,3495.0,2682.475,435431.7,1.7273900000000002,2.42,10.47,113.28,22911.21,22783.98
4702,2017-12-28,2686.5,2687.5,3172.0,2684.325,283954.2,1.72632,2.43,10.18,112.85,22783.98,22764.94
4703,2017-12-29,2687.5,2669.75,6655.0,2686.025,139907.3,1.71845,2.4,11.04,112.69,22764.94,23506.33
4704,2018-01-04,2712.0,2727.5,1665.0,2692.825,3802.2,1.7358099999999999,2.46,9.22,112.78,23506.33,23714.53
4705,2018-01-05,2728.0,2745.25,7148.0,2699.0,4225.5,1.7309299999999999,2.47,9.22,113.18,23714.53,23849.99
4706,2018-01-09,2749.5,2753.0,2535.0,2711.55,4069.1,1.7222400000000002,2.55,10.08,112.57,23849.99,23788.2
4707,2018-01-10,2753.0,2753.5,3719.0,2718.0,4285.3,1.73528,2.55,9.82,111.48,23788.2,23710.43
4708,2018-01-11,2753.0,2772.25,5568.0,2726.55,4492.6,1.7536900000000002,2.54,9.88,111.35,23710.43,23653.82
4709,2018-01-12,2772.0,2792.25,9969.0,2737.025,5172.3,1.75252,2.55,10.16,111.23,23653.82,23951.81
4710,2018-01-16,2793.75,2786.5,12201.0,2748.7,5726.9,1.7685799999999998,2.54,11.66,110.74,23951.81,23868.34
4711,2018-01-17,2783.5,2807.5,4627.0,2759.875,5506.9,1.7720099999999999,2.57,11.91,110.81,23868.34,23763.37
4712,2018-01-18,2808.0,2801.0,10978.0,2768.85,6159.5,1.7742,2.62,12.22,110.88,23763.37,23808.06
4713,2018-01-19,2801.75,2817.0,11255.0,2777.8,7118.5,1.7734699999999999,2.64,11.27,110.56,23808.06,23816.33
4714,2018-01-22,2808.0,2840.25,11465.0,2787.3,7550.2,1.77913,2.66,11.03,111.15,23816.33,24124.15
4715,2018-01-23,2840.0,2843.0,7604.0,2796.625,7992.1,1.7805300000000002,2.63,11.1,110.46,24124.15,23940.78
4716,2018-01-24,2843.5,2845.0,20440.0,2805.825,9782.6,1.7927899999999999,2.65,11.47,109.15,23940.78,23669.49
4717,2018-01-25,2842.25,2846.5,29768.0,2815.125,12387.5,1.7973099999999997,2.63,11.58,108.7,23669.49,23631.88
4718,2018-01-26,2846.0,2879.0,4612.0,2825.8,12291.9,1.80557,2.66,11.08,108.38,23631.88,23629.34
4719,2018-01-29,2879.5,2857.5,26938.0,2832.325,13988.8,1.8160800000000001,2.7,13.84,109.12,23629.34,23291.97
4720,2018-01-30,2860.0,2827.75,47396.0,2836.45,17508.3,1.8139,2.73,14.79,108.9,23291.97,23098.29
4721,2018-01-31,2828.75,2831.0,52567.0,2838.8,22302.3,1.81844,2.72,13.54,109.31,23098.29,23486.11
4722,2018-02-01,2834.0,2828.25,15555.0,2841.525,22760.0,1.83148,2.78,13.47,109.5,23486.11,23274.53
4723,2018-02-02,2830.5,2761.25,18576.0,2835.95,23492.1,1.83952,2.84,17.31,110.4,23274.53,22682.08
4724,2018-02-05,2761.0,2623.5,33842.0,2814.275,25729.8,1.85012,2.77,37.32,110.09,22682.08,21610.24
4725,2018-02-06,2627.0,2687.25,33437.0,2798.7,28313.1,1.84737,2.79,29.98,109.18,21610.24,21645.37
4726,2018-02-07,2687.0,2671.25,30764.0,2781.325,29345.5,1.8583900000000002,2.84,27.73,109.53,21645.37,21890.86
4727,2018-02-08,2666.75,2599.5,24271.0,2756.625,28795.8,1.864,2.85,33.46,109.0,21890.86,21382.62
4728,2018-02-09,2597.75,2624.0,23371.0,2731.125,30671.7,1.8860000000000001,2.83,29.06,108.44,21382.62,21244.68
4729,2018-02-13,2656.5,2666.0,12934.0,2694.775,25380.6,1.9064200000000002,2.83,24.97,107.59,21244.68,21154.17
4730,2018-02-14,2665.75,2699.75,14035.0,2681.65,21527.4,1.9136700000000002,2.91,19.26,107.0,21154.17,21464.98
4731,2018-02-15,2699.5,2738.0,28117.0,2672.625,22783.6,1.94117,2.9,19.13,106.36,21464.98,21720.25
4732,2018-02-16,2738.25,2740.25,17801.0,2670.525,22706.1,1.95211,2.87,19.46,106.1,21720.25,21925.1
4733,2018-02-20,2737.5,2719.25,8969.0,2680.1,20218.8,1.9719400000000002,2.88,20.6,107.23,21925.1,21970.81
4734,2018-02-21,2719.25,2703.25,20017.0,2681.7,18876.8,1.99042,2.94,20.02,107.64,21970.81,21736.44
4735,2018-02-22,2702.75,2718.25,14730.0,2686.4,17273.4,2.01263,2.92,18.72,106.96,21736.44,21892.78
4736,2018-02-23,2717.0,2750.0,14968.0,2701.45,16343.1,2.02642,2.88,16.49,106.64,21892.78,22153.63
4737,2018-02-26,2755.25,2788.0,21450.0,2717.85,16151.0,2.0426900000000003,2.86,15.8,106.96,22153.63,22389.86
4738,2018-02-27,2787.75,2752.5,33347.0,2727.525,18636.8,2.06808,2.9,18.59,107.47,22389.86,22068.24
4739,2018-02-28,2751.75,2724.5,34816.0,2733.375,20825.0,2.07736,2.87,19.85,106.62,22068.24,21724.47
4740,2018-03-01,2723.75,2684.25,55226.0,2731.825,24944.1,2.08307,2.81,22.47,106.91,21724.47,21181.64
4741,2018-03-02,2684.5,2694.25,41669.0,2727.45,26299.3,2.0836900000000003,2.86,19.59,105.65,21181.64,21042.09
4742,2018-03-05,2688.25,2724.25,55825.0,2725.85,30101.7,2.08523,2.88,18.73,105.97,21042.09,21417.76
4743,2018-03-06,2723.75,2728.5,127287.0,2726.775,41933.5,2.1009499999999997,2.88,18.36,106.03,21417.76,21252.72
4744,2018-03-07,2708.0,2727.25,237628.0,2729.175,63694.6,2.1109199999999997,2.89,17.76,105.94,21252.72,21368.07
4745,2018-03-08,2728.5,2743.25,651752.0,2731.675,127396.8,2.1217300000000003,2.86,16.54,106.08,21368.07,21469.2
4746,2018-03-09,2742.0,2788.0,1478513.0,2735.475,273751.3,2.14508,2.9,14.64,106.74,21469.2,21824.03
4747,2018-03-12,2788.75,2788.25,1644022.0,2735.5,436008.5,2.16155,2.87,15.78,106.52,21824.03,21968.1
4748,2018-03-13,2787.0,2768.25,2214109.0,2737.075,654084.7,2.1858299999999997,2.84,16.35,106.64,21968.1,21777.29
4749,2018-03-14,2767.0,2755.25,1905137.0,2740.15,841116.8,2.198,2.81,17.23,106.17,21777.29,21803.95
4750,2018-03-15,2754.75,2758.5,1379034.0,2747.575,973497.6,2.2356700000000003,2.82,16.59,106.07,21803.95,21676.51
4751,2018-03-16,2757.5,2755.5,1105950.0,2753.7,1079925.7,2.25325,2.85,15.8,106.1,21676.51,21480.9
4752,2018-03-19,2763.0,2729.0,4865.0,2754.175,1074829.7,2.27816,2.85,19.02,105.83,21480.9,21380.97
4753,2018-03-20,2726.5,2730.25,2181.0,2754.35,1062319.1,2.2979700000000003,2.89,18.2,106.42,21380.97,21591.99
4754,2018-03-22,2724.25,2651.75,20303.0,2744.875,976051.4,2.32957,2.83,23.34,105.34,21591.99,20617.86
4755,2018-03-23,2649.5,2600.75,13692.0,2726.15,829569.3,2.33388,2.82,24.87,104.83,20617.86,20766.1
4756,2018-03-26,2600.75,2665.0,12685.0,2713.825,666435.6,2.33729,2.85,21.03,105.0,20766.1,21317.32
4757,2018-03-27,2665.0,2617.5,8142.0,2698.75,445838.9,2.33683,2.78,22.5,105.72,21317.32,21031.31
4758,2018-03-28,2615.25,2612.5,7373.0,2684.475,256062.5,2.3378300000000003,2.77,22.87,106.3,21031.31,21159.08
